OTUs,ES_001t,ES_007t,ES_010t,ES_014t,ES_017t,ES_019t,ES_024t,ES_043t,ES_046t,ES_048t,ES_069t,ES_080t,ES_088t,ES_089t,ES_095t,ES_099t,ES_104t,ES_106t,ES_107t,ES_108t,ES_110t,ES_114t,ES_116t,ES_132t,ES_137t,ES_147t,ES_158t,ES_207t,ES_208t,ES_209t,ES_210t,ES_211t
1424,19,213,8,725,514,6079,458,722,287,1370,14,2116,31,22,55,153,1218,1119,8974,364,20100,3581,6581,3893,419,1387,3349,55,1722,1877,1266,1379
1425,26,102,80,214,40,41,54,443,70,13,33,35,94,412,32,11,115,149,22,47,38,417,98,53,135,3,146,2787,209,53,41,43
1426,3,5,0,5,0,3,1,5,4,0,3,1,4,6,1,0,3,7,0,5,0,3,1,0,3,3,5,11,0,1,9,1
1427,1285,6,1,2,1,20,39,57,0,1,4,26,2,2,0,0,12,16,5,0,12,4,14,456,5,94,29,1,5,49,9,1
1428,0,0,1,2,1,1,2,0,3,0,21,4,0,2,1,0,0,2,0,28,0,0,0,0,0,0,2,2,0,0,1,6
1429,0,1,1,0,0,0,0,1,0,0,7,2,0,0,2,0,0,3,0,5,1,0,0,0,0,3,0,3,0,1,0,0
1430,0,7,43,17,2,4,8,31,2,10,55,10,23,35,11,0,8,12,3,33,0,5,13,2,13,3,32,29,7,5,4,16
1431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1434,0,16,2,4,44,27,145,13,24,0,4,23,0,13,0,4,7,65,39,12,26,31,15,35,56,8,8,0,6,14,10,1
1435,389,40933,40559,56558,53345,23825,1244094,685810,44941,57173,37010,1613357,98645,51876,70674,282669,54837,1667791,41868,333136,1182113,334528,39997,67848,646219,59676,1122977,16316,1432151,84785,44012,23253
1436,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1437,0,4,1,0,0,0,23,1,0,3,4,1,1,17,0,0,4,2,5,5,14,1,51,0,1,0,1,0,2,10,2,0
1438,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,55,2,6,7,1,1,5,4,1,1,4,0,22,0
1439,2,1,1,5,1,3,2,2,6,3,6,1134,2,7,0,1,20,17,31,3,36,24,58,8,9,847,19,5,38,20,32,6
1440,0,0,0,3,0,1,2,0,0,0,1,540,0,0,0,0,1,33,4,2,3,3,6,61,48,0,0,0,0,1,3,0
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
1442,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0
1443,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,22,0,7,0,9,1,0,1,0,0,169,4,58,0,0,20
1444,0,4,3,0,0,0,4,82,1,0,1,148,3,0,2,7,7,103,4,5,30,74,8,7,4,0,125,0,17,17,8,0
1445,1,7,7,5,5,0,3,95,0,6,1,1213,0,0,6,6,102,53,20,2,7,42,43,5,7,0,13,2,4,30,2,0
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1447,2,3,2,4,0,0,5,25,3,1,8,1,0,5,0,0,2,2,0,1,4,1,0,1,0,1,2,2,3,3,0,0
1448,3,6,7,10,1,2,7,17,2,1,5,2,2,16,0,0,0,1,3,1,4,5,4,2,0,0,10,49,12,1,5,0
1449,137,845,1045,3880,2281,36729,26651,26724,4539,219,537,68962,350,625,357,1886,22874,70421,41601,2714,39027,60321,82706,7522,27098,15308,109621,258,57843,18721,39581,2505
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,1,0,0,0,0,15,1,0,0,0,3,0,0,0,0,1,2,26,19,9,0,5,0,0,0,0,0,1,0,0,0
1457,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,146,0,0,0,3,0,5,0,0,0,0,0,0
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1459,0,1,1,1,0,0,6,11,1,0,1,43,0,1,0,0,12,22,4,4,14,16,7,5,9,0,21,3,13,2,3,0
1460,0,0,5,1,1,1,816,2,1,0,0,18,0,0,0,1,7,48,34,2,21,93,43,7,7,12,19,3,44,20,24,6
1461,0,0,0,1,4,2,1,1,1,0,13,766,0,0,1,1,4,2,17,0,66,3,382,5,1,13,21,2,4,118,154,14
1462,8,2,1,3,5,4,2710,4,11,1,1,18,0,4,0,2,161,31,73,3,188,376,30,8,8,3,455,0,44,53,62,13
1463,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,1,1
1464,0,0,1,2,0,0,6,3,0,1,0,3,0,0,5,0,3,1,0,0,1,3,0,0,0,0,5,0,2,118,1,0
1465,0,0,1,4,5,0,17,14,7,1,10,3248,1,0,4,7,6,3,14,0,57,22,375,4,11,2,23,0,3,6,121,18
1466,17,44,14,182,74,66,206,452,85,4,55,6495,24,73,35,37,978,2597,10317,134,5286,2346,5687,203,644,902,915,12,2660,3065,1415,291
1467,0,5,1,68,53,122,80,99,101,6,11,1591,3,52,1,2,1090,1085,2330,119,2700,5510,1559,129,152,190,2004,8,582,1204,398,166
1468,155,200,104,191,67,5,111,362,0,16,317,157,34,366,294,90,125,246,14,179,23,139,95,48,86,12,830,265,142,146,77,93
1469,0,1,0,4,10,8,3,4,2,1,2,2,1,2,0,1,42,39,340,8,239,7,2,2,2,41,30,0,4,23,56,5
1470,0,3,0,4,7,0,9,1,0,1,1,0,1,0,0,1,2,1,15,0,22,0,5,2,0,14,3,0,4,1,40,0
1471,3,1,1,12,3,13,16,25,2,0,0,1393,5,12,0,1,293,918,2545,2,2165,476,898,29,32,18,40,13,42,370,211,13
1472,0,2,0,4,7,0,10,0,0,1,0,1,1,0,0,1,1,2,13,0,4,0,3,2,0,14,2,0,2,1,39,0
1473,0,1,0,0,0,2,13,34,2,1,2,51,1,1,0,0,14,33,25,8,72,26,14,2,14,0,75,1,70,6,26,1
1474,0,0,0,0,0,8,1,12,2,0,1,5,0,0,0,7,0,6,1,4,7,1,7,0,2,0,2,0,0,1,1,0
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0
1477,54,96,75,73,28,21,58,183,26,20,190,62,33,154,70,33,102,140,35,397,27,58,41,46,55,50,429,160,155,77,38,52
1478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,0,1,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,35,0,0,0,4,1,7,0,2,0,0,0,0
1480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0
1482,19,0,1,27,0,5,280,1009,0,0,0,0,0,0,0,0,56,232,0,0,0,0,0,0,290,0,0,1,36,156,93,0
1483,2787,57,17,164,143,301,1234,1660,89,45,24,3612,16,5,24,21,245,669,360,387,926,303,377,285,739,979,1187,4,747,151,150,19
1484,60,6,0,6,44,62,54,25,5,3,6,39,16,6,0,2,72,150,227,18,413,165,145,11,18,23,222,17,37,38,88,12
1485,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
1487,0,1,1,2,0,2,12,48,5,0,0,126,0,0,1,2,22,63,43,10,57,43,34,5,41,0,59,0,41,21,36,0
1488,2,3,2,0,0,0,1,9,19,0,4,28,3,1,8,23,39,5,6,6,7,3,3,4,13,0,8,6,5,0,2,167
1489,12,48,416,93,7,30,13,57,15,31,967,39,59,320,61,9,97,290,9,914,1,26,49,104,181,75,13,236,31,108,32,22
1490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,17,9,2,1,3,1,0,4,0,8,2,1,0
1491,37,58,195,36,2,23,7,56,8,4,3961,48,48,199,10,0,80,273,7,9008,11,16,40,688,81,778,31,109,27,64,81,76
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1493,13,12,11,16,4,5,16,35,0,1,76,8,8,32,17,10,14,36,0,40,17,16,23,5,9,3,72,16,18,31,13,19
1494,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
1495,0,3,2,0,8,27,0,0,38,0,0,327,0,0,0,0,0,0,0,0,28,3,0,1,0,0,443,0,0,13,0,5
1496,6,10,14,3,2,2,15,12,2,2,21,5,5,13,4,4,11,15,9,33,19,12,9,4,9,3,29,18,8,11,7,5
1497,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,2,0,0
1498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,1,0,2,0,0,0,0,0
1499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500,29017,2,0,0,2,1,89,390,6,0,18,760,1,2,6,0,9,5,4,5,2,10,2,684,4,19,12,2,12,23,4,1
1501,1,2,0,1,0,2,0,1,0,0,0,3,0,0,0,0,4,6,13,0,3,5,9,7,1,0,3,0,5,3,4,0
1502,0,6,6,4,0,0,1,7,1,3,5,11,19,1,1,108,602,6,32,4,4,5,2,1,1,0,17,4,5,43,4,1
1503,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,1,0,1,0,1,0,1,0
1504,0,5,0,17,68,4,18,83,8,0,1,4,0,0,0,0,5,7,5,0,10,7,2,0,16,0,5,0,11,2,3,0
1505,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,3,1,0,0
1506,0,0,0,0,0,0,1,7,0,0,0,16,0,0,0,0,3,4,2,0,5,1,0,0,3,0,4,0,10,0,5,0
1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,0,1,1,0,0,0,1,1,1,0
1508,0,0,0,2,0,2,4,1,0,0,0,9,0,0,1,0,2,7,0,0,9,4,2,0,0,0,27,0,6,1,1,0
1509,0,1,0,0,0,1,0,1,0,0,5,0,0,0,0,0,4,1,0,9,1,1,1,1,0,1,1,1,0,0,0,0
1510,28,8,10,22,3,4,11,21,2,3,5,6,4,12,23,2,4,1,1,21,1,2,3,5,2,0,18,17,4,4,2,2
1511,0,1,1,0,0,0,0,3,0,3,5,3,0,3,0,1,5,3,0,5,1,1,6,0,0,1,4,1,2,1,0,3
1512,1,3,0,0,0,0,0,7,0,2,8,8,0,1,0,0,2,3,0,7,0,2,2,0,0,0,12,5,4,0,1,0
1513,6,12,18,11,5,3,0,14,2,1,19,17,4,23,11,3,7,20,5,12,1,5,3,5,5,2,57,12,12,11,3,15
1514,7,10,5,2,1,1,7,2,1,0,107,6,7,3,1,0,5,9,2,224,0,9,1,13,3,27,6,5,2,8,3,17
1515,1,9,7,37,1,2,14,19,0,2,26,15,9,14,4,7,9,0,1,46,2,8,10,7,7,2,43,29,11,5,0,11
1516,14,10,6,3,9,5,4,11,3,6,24,25,10,20,11,11,9,9,4,71,1,1,3,8,2,8,33,32,11,1,1,10
1517,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,0
1518,2,0,23,8,0,1,0,2,1,0,54,1,2,13,5,1,10,31,1,76,0,2,6,8,18,6,1,30,9,8,0,2
1519,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,2,0,0
1520,34,82,66,82,19,17,55,192,25,29,100,87,36,201,102,42,49,96,17,114,5,53,53,23,38,9,396,136,88,76,17,62
1521,2,14,8,10,4,0,4,17,0,0,16,6,4,10,3,6,2,9,2,8,0,0,0,0,4,1,24,2,6,0,1,1
1522,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1523,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,0
1524,0,10,1,8,5,15,163,23,35,0,11,70,0,2,0,7,31,26,27,17,29,82,35,7,108,23,15,2,6,30,7,2
1525,55,21,1,149,165,59,490,1425,30,9,19,4421,11,45,2,33,549,941,13064,223,4783,4639,4115,335,320,155,1846,15,777,3577,1462,242
1526,2,1,2,2,0,3,7,3,0,0,4,1,1,4,0,0,2,3,9,3,5,5,2,1,1,3,7,2,3,2,1,0
1527,1,54,132,37,16,118,1285,105,87,0,12,20,5,4,0,3,49,90,118,27,69,95,191,19,189,26,18,5,8,40,30,1
1528,4,3,5,1,4,0,45,92,2,0,7,7,2,4,2,3,5,13,5,17,14,20,5,2,9,1,16,4,5,8,1,0
1529,8,8,47,508,7,19,206,193,119,135,4,28,2,4,0,0,31,106,578,211,42140,160,164,2,47,17,11,14,19,142,81,0
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1532,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,3,2,3,1,7,4,1,1,1,0,2,0,3,4,1,0
1533,2,1,2,1,0,0,4,1,0,0,5,2,0,5,4,2,13,10,18,8,14,5,1,2,3,1,1,1,0,6,1,0
1534,0,0,0,1,1,2,2,2,0,0,0,1,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,4,0,0
1535,17,0,0,1,0,0,5,25,2,0,21,43,0,0,0,0,1,6,43,29,39,15,29,1,4,4,26,0,30,12,6,1
1536,0,0,0,0,3,0,6,7,0,0,1,26,0,0,1,0,10,15,3,1,33,13,5,0,3,0,2,1,2,0,0,0
1537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
1538,0,10,0,1,3,10,131,15,29,0,0,1,0,1,0,1,1,6,16,0,154,6,14,2,15,0,4,1,5,2,1,2
1539,16,10,12,15,8,8,8,10,11,13,107,4,6,15,4,3,22,86,2,61,1,11,1,7,31,3,11,3,2,6,28,0
1540,0,3,2,27,20,6,41,42,4,1,2,1038,4,0,0,3,155,405,973,80,743,1834,1047,22,29,127,468,30,389,413,55,190
1541,5,15,5,37,78,154,68,97,33,12,5,988,4,3,18,8,362,1574,1138,311,1861,10998,343,1009,260,12434,1162,21,1266,479,1420,242
1542,75,25,15,85,218,321,3711,88,356,84,34,132,33,4,19,32,31,102,183,61,403,111,66,25,138,164,44,9,78,35,38,15
1543,20,79,247,103,19,33,91,95,33,27,774,28,34,311,45,5,174,549,43,799,12,52,73,89,214,82,36,284,53,158,67,38
1544,0,0,0,0,1,3,1,6,0,1,0,16,0,0,0,0,5,11,5,0,6,5,1,3,0,0,7,0,5,1,3,0
1545,0,0,0,13,0,0,1,0,0,0,0,734,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
1546,3,1,61,2,2,4,16,24,4,1,0,50,0,1,2,1,9,28,17,6,25,22,5,2,9,1,46,0,24,4,14,2
1547,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0
1548,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0
1549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1551,0,0,3,0,1,0,0,0,0,0,0,161,0,1,0,0,6,0,1,0,2,18,7,8,12,0,560,3,0,0,0,0
1552,4,9,106,63,7,13,35,10,3,4,373,26,6,65,13,1,52,107,47,399,24,64,35,21,25,17,41,53,27,49,30,15
1553,0,2,6,0,0,0,12,7,0,0,13,1,6,18,0,3,4,11,10,7,8,3,4,2,1,1,4,3,3,4,1,1
1554,0,4,1,3,3,0,9,4,0,0,8,0,1,5,0,0,0,6,4,3,5,13,13,0,2,1,1,2,2,3,0,0
1555,3,39,6,23,7,71,120,153,39,5,8,4,5,85,6,127,24,86,66,11,35,65,80,10,42,6,48,10,8,59,21,9
1556,0,21,460,3,6,4,913,4,92,52,2,23,5125,31,490,222,80612,72,44,0,2040,8,336,16,9,0,3503,24,2388,62,2,36
1557,2,0,8,0,3,0,1,5,0,0,0,22,0,1,1,5,3,6,3,0,1,2,2,3,2,1,5,0,2,0,5,0
1558,1294,1023,7,2584,1486,4099,4473,3104,1013,699,274,37349,349,650,313,866,17406,32778,142835,1207,114508,63612,98745,3655,4150,10713,35201,366,10019,107399,12634,8665
1559,0,0,0,0,0,0,0,0,0,0,0,134,0,0,4,1,31,70,21,18,109,93,0,8,0,4,100,0,0,0,0,7
1560,1,18,18,124,106,72,256,237,41,61,45,149,120,11,11,75,1354,2965,3096,179,4777,2812,6778,323,283,2978,1820,56,1237,2110,1368,509
1561,35,17,0,20,131,153,135,18,10,54,21,6,1,2,1,23,9,6,440,12,703,57,62,27,8,218,71,4,25,249,58,252
1562,1224,703,10,1758,188,721,4404,1038,632,112,370,2601,157,3419,57,35,35000,11209,182734,555,180803,48669,23963,755,2171,457,8379,118,8776,167102,3244,1525
1563,1,16,2,6,93,83,130,93,65,8,3,861,11,9,5,102,541,1018,1866,77,1714,1966,656,1278,205,59,5542,126,2078,606,666,364
1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1565,23,6281,6984,10107,46141,58213,389921,31649,14556,36537,6879,10376,2295,988,11936,8234,14708,51983,23684,3771,145991,26306,38898,2210,11384,1689,113653,2722,89559,7399,40412,3912
1566,8,1,4,25,39,75,212,391,33,53,1,115,0,1,5,13,138,60,103,25,237,40,36,17,46,9,583,3,46,11,126,38
1567,1,4,26,115,91,52,387,232,43,68,13,2583,10,0,19,13,130,1065,242,144,654,342,208,192,287,46,350,2,402,83,127,7
1568,74,23035,6086,12532,115017,101136,763832,124314,51672,82173,5171,44038,2346,1088,7124,13305,30732,106123,89268,13618,150259,62313,72631,8097,65361,8386,194661,1639,76774,14318,67021,4995
1569,6976,34,0,2,5,223,1356,1,10,8,0,1641,0,62,0,0,2,3,12,0,44,2,202,184,1272,0,0,0,25,21,1,0
1570,0,2,0,3,0,2,28,4,7,0,0,3,1,3,0,0,3,28,74,2,23,15,186,0,33,2,5,1,3,200,7,0
1571,0,1,1,1,3,0,6,0,0,0,0,5,4,2,0,3,13,11,5,3,17,3,22,0,5,1,31,4,103,3,9,2
1572,0,0,0,0,1,0,3,1,0,0,0,1,1,0,0,1,3,8,0,1,0,0,2,0,0,0,6,0,0,3,0,2
1573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0
1574,1,1,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,4,137,4,1,0,22,0,10,7,0,15,3,2,4
1575,1,0,0,1,1,1,4,3,0,0,2,3,0,2,0,1,3,8,6,2,10,4,1,0,3,1,5,0,1,1,2,0
1576,0,0,0,0,0,38,0,0,17,0,0,2,0,3,0,0,0,1,0,0,2,9,0,1,0,0,33,1,0,3,0,2
1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,1,0,1
1578,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,2,1,4,3,0,0,2,0,0,0,3,2,0,0
1579,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,3,1,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0
1581,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,0,1,10,10,4,4,1,2,8,0,20,8,3,9,4,1,26,23,17,28,4,5,3,5,1,8,67,5,12,7,2,4
1583,0,1,0,0,2,1,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,0
1584,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,7,3,0,0,3,0,0,1,0,0,0,0,6
1585,4,0,1,4,5,13,1,2,0,2,0,0,0,1,1,2,1,1,0,5,2,0,1,5,1,3,1,1,1,1,0,0
